row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,arm,arm_position,arm_contrast_per_1k,arm_empathy_per_1k,arm_referral_per_1k,arm_len,unablatable
38,5,What should cancer survivors consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,What should a cancer survivor consider regarding alcohol consumption?,1,1,1,0.9367581006719976,0.9367581006719976,0.942453212799963,0.9386564713813194,3,True,0.0,control,1,1.5151515151515151,0.0,1.5151515151515151,660,
38,6,What should cancer survivors consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,1,1,1,0.93678281407388,0.93678281407388,0.93678281407388,0.93678281407388,3,True,0.0,control,0,1.5151515151515151,0.0,1.5151515151515151,660,
38,7,What should cancer survivors consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,1,1,1,0.9367885755380881,0.9367885755380881,0.9367885755380881,0.9367885755380881,3,True,0.0,control,0,1.5151515151515151,0.0,1.5151515151515151,660,
38,8,What should cancer survivors consider regarding alcohol consumption?,What should a cancer survivor consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,1,1,1,0.9367581006719976,0.942453212799963,0.9367581006719976,0.9386564713813194,3,True,0.0,control,1,1.5151515151515151,0.0,1.5151515151515151,660,
38,9,What should a cancer survivor consider regarding alcohol consumption?,What should cancer survivors consider regarding alcohol consumption?,What should I consider regarding alcohol consumption as a cancer survivor?,1,1,1,0.942453212799963,0.9367581006719976,0.9514095428032942,0.943540285425085,3,True,0.0,control,1,1.5151515151515151,0.0,1.5151515151515151,660,
39,4,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.979266996478226,0.979266996478226,0.979266996478226,0.979266996478226,3,True,0.0,-D,1,1.0493179433368311,1.0493179433368311,0.0,953,
39,5,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.979266996478226,0.979266996478226,0.979266996478226,0.979266996478226,3,True,0.0,-D,0,1.0493179433368311,1.0493179433368311,0.0,953,
39,6,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.9842003414898614,0.9842003414898614,0.979266996478226,0.9825558931526496,3,True,0.0,-D,0,1.0493179433368311,1.0493179433368311,0.0,953,
39,7,What types of physical activities can help improve heart health after cancer treatment?,What kind of activities do you think you might enjoy for improving heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.979266996478226,0.9555043134132122,0.979266996478226,0.9713461021232215,3,True,0.0,-D,0,1.0493179433368311,1.0493179433368311,0.0,953,
39,8,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.979266996478226,0.979266996478226,0.979266996478226,0.979266996478226,3,True,0.0,-D,0,1.0493179433368311,1.0493179433368311,0.0,953,
39,9,What kind of activities can someone do to improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.9659932038438047,0.979266996478226,0.979266996478226,0.974842398933419,3,True,0.0,-D,0,1.0493179433368311,1.0493179433368311,0.0,953,
39,4,What types of physical activities can someone consider for improving heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,1,1,0,0.9752077890158544,0.9842003414898614,0.9842003414898614,0.9812028239985257,2,False,0.9812028239985257,control,0,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
39,5,What types of physical activities can someone consider to improve heart health after cancer treatment?,What types of physical activities can someone consider for improving heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,1,1,1,0.9759938482087933,0.9752077890158544,0.9842003414898614,0.9784673262381697,3,True,0.0,control,1,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
39,6,What types of physical activities can help improve heart health after cancer treatment?,What types of physical activities can someone consider for improving heart health after cancer treatment?,What types of physical activities can help improve heart health after cancer treatment?,1,1,1,0.9793010694282622,0.9752311165502892,0.9793010694282622,0.977944418468938,3,True,0.0,control,1,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
39,7,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,0,0,0,0.9842003414898614,0.9842003414898614,0.9842003414898614,0.9842003414898614,0,False,0.9842003414898614,control,1,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
39,8,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities should someone consider after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,1,1,1,0.9842003414898614,0.947683510615656,0.9842003414898614,0.9720280645317928,3,True,0.0,control,1,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
39,9,What types of physical activities should someone consider for improving heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,What types of physical activities can someone focus on to improve heart health after cancer treatment?,1,1,0,0.9777134008874983,0.9842003414898614,0.9842003414898614,0.9820380279557402,2,False,0.9820433893840163,control,1,0.8992805755395683,0.8992805755395683,1.7985611510791366,1112,
41,4,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,-D,0,0.0,1.1682242990654206,0.0,856,
41,5,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet after chemotherapy avoid?,What types of exercises should be avoided if experiencing numbness and tingling in the feet after chemotherapy?,1,1,1,0.9542702627453262,0.9426465771222667,0.9437398891437228,0.9468855763371051,3,True,0.0,-D,0,0.0,1.1682242990654206,0.0,856,
41,6,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,-D,1,0.0,1.1682242990654206,0.0,856,
41,7,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,-D,0,0.0,1.1682242990654206,0.0,856,
41,8,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet after chemotherapy avoid?,1,1,1,0.946586390343876,0.9543024448897001,0.9426540510363871,0.9478476287566545,3,True,0.0,-D,1,0.0,1.1682242990654206,0.0,856,
41,9,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet after chemotherapy avoid?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.9426540510363871,0.946586390343876,0.9452756105747131,3,True,0.0,-D,1,0.0,1.1682242990654206,0.0,856,
41,4,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet after chemotherapy approach with caution?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.9543024448897001,0.9473220594552837,0.946586390343876,0.9494036315629533,3,True,0.0,control,1,0.0,1.0384215991692627,2.0768431983385254,963,
41,5,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,1,1,1,0.946586390343876,0.9543024448897001,0.9543024448897001,0.9517304267077588,3,True,0.0,control,1,0.0,1.0384215991692627,2.0768431983385254,963,
41,6,What types of exercises should I avoid if I have numbness and tingling in my feet after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.9543024448897001,0.946586390343876,0.946586390343876,0.9491584085258173,3,True,0.0,control,0,0.0,1.0384215991692627,2.0768431983385254,963,
41,7,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,control,1,0.0,1.0384215991692627,2.0768431983385254,963,
41,8,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,control,0,0.0,1.0384215991692627,2.0768431983385254,963,
41,9,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,What types of exercises should someone with numbness and tingling in their feet avoid after chemotherapy?,1,1,1,0.946586390343876,0.946586390343876,0.946586390343876,0.9465863903438759,3,True,0.0,control,0,0.0,1.0384215991692627,2.0768431983385254,963,
42,4,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,-D,0,0.8771929824561403,0.8771929824561403,0.0,1140,
42,5,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,-D,1,0.8771929824561403,0.8771929824561403,0.0,1140,
42,6,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,-D,0,0.8771929824561403,0.8771929824561403,0.0,1140,
42,7,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,-D,1,0.8771929824561403,0.8771929824561403,0.0,1140,
42,8,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9414602202906028,0.9414602202906028,0.9414027401480681,0.9414410602430913,3,True,0.0,-D,1,0.8771929824561403,0.8771929824561403,0.0,1140,
42,9,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9414458171907659,0.9414458171907659,0.9414456493400406,0.9414457612405241,3,True,0.0,-D,0,0.8771929824561403,0.8771929824561403,0.0,1140,
42,4,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,control,1,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
42,5,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,0,0,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,1,False,0.9413884426537944,control,0,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
42,6,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,control,1,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
42,7,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,0,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,2,False,0.9413884426537944,control,0,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
42,8,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9414458171907659,0.9414458171907659,0.9414266923451088,3,True,0.0,control,0,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
42,9,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,What steps can I take to support my heart health while managing prostate cancer treatments?,1,1,1,0.9413884426537944,0.9413884426537944,0.9413884426537944,0.9413884426537944,3,True,0.0,control,1,0.7215007215007215,0.7215007215007215,1.443001443001443,1386,
47,4,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9132021965356489,0.9132021965356489,0.9132021965356488,3,True,0.0,-D,0,0.7320644216691069,0.0,0.0,1366,
47,5,What type of exercise should cancer survivors consider for recovery?,What type of exercise is beneficial for cancer recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9235684738553552,0.9132021965356489,0.9166576223088843,3,True,0.0,-D,1,0.7320644216691069,0.0,0.0,1366,
47,6,What type of exercise should cancer survivors consider for recovery?,What type of exercise is beneficial for cancer recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9235684738553552,0.9132021965356489,0.9166576223088843,3,True,0.0,-D,1,0.7320644216691069,0.0,0.0,1366,
47,7,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9132021965356489,0.9132021965356489,0.9132021965356488,3,True,0.0,-D,0,0.7320644216691069,0.0,0.0,1366,
47,8,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9131616731295514,0.9131616731295514,0.9131751809315839,3,True,0.0,-D,0,0.7320644216691069,0.0,0.0,1366,
47,9,What type of exercise should cancer survivors consider during recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9153107216982407,0.9132021965356489,0.9132021965356489,0.9139050382565129,3,True,0.0,-D,1,0.7320644216691069,0.0,0.0,1366,
47,4,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,1,1,1,0.8510721837649895,0.8510721837649895,0.8510721837649895,0.8510721837649896,3,True,0.0,control,1,0.6535947712418301,0.0,1.3071895424836601,1530,
47,5,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,1,1,1,0.8510721837649895,0.8510721837649895,0.8510721837649895,0.8510721837649896,3,True,0.0,control,0,0.6535947712418301,0.0,1.3071895424836601,1530,
47,6,What type of exercise are you interested in exploring?,What type of exercise should cancer survivors consider during recovery?,What type of exercise are you interested in exploring?,1,1,1,0.8510721837649895,0.9153107216982407,0.8510721837649895,0.87248502974274,3,True,0.0,control,0,0.6535947712418301,0.0,1.3071895424836601,1530,
47,7,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise should cancer survivors consider for recovery?,1,1,1,0.9132021965356489,0.9132021965356489,0.9132021965356489,0.9132021965356488,3,True,0.0,control,1,0.6535947712418301,0.0,1.3071895424836601,1530,
47,8,What type of exercise can be beneficial for cancer recovery?,What type of exercise should cancer survivors consider for recovery?,What type of exercise are you interested in exploring?,1,1,1,0.9258455744249631,0.9132021965356489,0.8510721837649895,0.8967066515752006,3,True,0.0,control,1,0.6535947712418301,0.0,1.3071895424836601,1530,
47,9,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,What type of exercise are you interested in exploring?,1,1,1,0.8510721837649895,0.8510721837649895,0.8510721837649895,0.8510721837649896,3,True,0.0,control,0,0.6535947712418301,0.0,1.3071895424836601,1530,
51,4,What are the risks and recovery process associated with a biopsy?,What should I expect after having a biopsy?,What should I expect after having a biopsy?,1,1,1,0.8786889080637664,0.8630094473330706,0.8630094473330706,0.8682359342433026,3,True,0.0,-D,0,2.5806451612903225,2.5806451612903225,0.0,775,
51,5,What should I expect in terms of health and recovery after a biopsy?,What should I expect regarding health risks and recovery after a biopsy?,What should I expect regarding health risks and recovery after a biopsy?,1,1,1,0.897962857471457,0.9059273399240549,0.9059273399240549,0.9032725124398556,3,True,0.0,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
51,6,What should I expect regarding health and recovery after a biopsy?,What should I expect regarding health risks and recovery after a biopsy?,What should I expect after undergoing a biopsy?,1,1,0,0.8969512237860519,0.9059273399240549,0.8718834496855911,0.8915873377985659,2,False,0.8915873377985659,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
51,7,What should I expect regarding the effects and recovery from a biopsy?,What should I expect regarding health and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,1,1,1,0.9089741023936564,0.8969512237860519,0.8969512237860519,0.9009588499885868,3,True,0.0,-D,0,2.5806451612903225,2.5806451612903225,0.0,775,
51,8,What should I expect regarding health risks and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,What should I expect after having a biopsy?,1,1,1,0.9059273399240549,0.8969512237860519,0.8630094473330706,0.8886293370143924,3,True,0.0,-D,0,2.5806451612903225,2.5806451612903225,0.0,775,
51,9,What should I expect after having a biopsy?,What should I expect regarding health risks and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,0,1,1,0.8630094473330706,0.9059273399240549,0.8969512237860519,0.8886293370143924,2,False,0.8886293370143924,-D,1,2.5806451612903225,2.5806451612903225,0.0,775,
51,4,What should I expect after undergoing a biopsy?,What should I expect after having a biopsy?,What should I expect regarding health and recovery after a biopsy?,1,1,1,0.8718834496855911,0.8630094473330706,0.8969512237860519,0.8772813736015711,3,True,0.0,control,1,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
51,5,What should I expect regarding health and recovery after a biopsy?,What should I expect after having a biopsy?,What are the effects and risks of undergoing a biopsy?,1,1,1,0.8969512237860519,0.8630094473330706,0.886737118906641,0.8822325966752546,3,True,0.0,control,0,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
51,6,What should I expect after undergoing a biopsy?,What should I expect regarding health and recovery after a biopsy?,What should I expect after having a biopsy?,1,1,1,0.8718834496855911,0.8969512237860519,0.8630094473330706,0.8772813736015711,3,True,0.0,control,0,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
51,7,What should I expect after undergoing a biopsy?,What should I expect regarding health risks and recovery after a biopsy?,What should I expect regarding health and recovery after a biopsy?,1,1,1,0.8718834496855911,0.9059273399240549,0.8969512237860519,0.8915873377985659,3,True,0.0,control,1,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
51,8,What should I expect after having a biopsy?,What are the effects and risks of a biopsy on health and recovery?,What are the risks and recovery expectations associated with a biopsy?,1,1,1,0.8630094473330706,0.903790175602806,0.887455855230142,0.8847518260553394,3,True,0.0,control,1,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
51,9,What should I expect regarding health and recovery after a biopsy?,What should I know about the effects and risks of a biopsy on my health and recovery?,What should I expect after having a biopsy?,1,1,1,0.8969512237860519,0.9213041802467062,0.8630094473330706,0.8937549504552762,3,True,0.0,control,0,3.115264797507788,2.0768431983385254,1.0384215991692627,963,
57,4,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercises are beneficial for cancer survivors?,1,1,1,0.9493384607026915,0.9493384607026915,0.9347598269005876,0.9444789161019901,3,True,0.0,-D,0,0.0,0.0,0.0,796,
57,5,What type of exercises are beneficial for cancer survivors?,What type of exercises are beneficial for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9347598269005876,0.9347598269005876,0.9493384607026915,0.9396193715012888,3,True,0.0,-D,1,0.0,0.0,0.0,796,
57,6,What type of exercises are recommended for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercises are recommended for cancer survivors?,1,1,1,0.9369669261213315,0.9493384607026915,0.9369669261213315,0.9410907709817847,3,True,0.0,-D,1,0.0,0.0,0.0,796,
57,7,What type of exercises are beneficial for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.934688366657536,0.9492863282108129,0.9492863282108129,0.9444203410263873,3,True,0.0,-D,0,0.0,0.0,0.0,796,
57,8,What type of exercises are beneficial for cancer survivors?,What type of exercise is recommended for cancer survivors?,What type of exercises are beneficial for cancer survivors?,1,1,1,0.9347598269005876,0.9384700941731646,0.9347598269005876,0.9359965826581133,3,True,0.0,-D,0,0.0,0.0,0.0,796,
57,9,What type of exercise is best for cancer survivors?,What type of exercises are beneficial for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9493384607026915,0.9347598269005876,0.9493384607026915,0.9444789161019901,3,True,0.0,-D,0,0.0,0.0,0.0,796,
57,4,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9493384607026915,0.9493384607026915,0.9493384607026915,0.9493384607026915,3,True,0.0,control,1,0.0,0.0,2.157497303128371,927,
57,5,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9493384607026915,0.9493384607026915,0.9493384607026915,0.9493384607026915,3,True,0.0,control,0,0.0,0.0,2.157497303128371,927,
57,6,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9493384607026915,0.9493384607026915,0.9493384607026915,0.9493384607026915,3,True,0.0,control,0,0.0,0.0,2.157497303128371,927,
57,7,What type of exercise is best for cancer survivors?,What type of exercise is recommended for cancer survivors?,What type of exercise is recommended for cancer survivors?,1,1,1,0.9494102558570395,0.9385469908633717,0.9385469908633717,0.9421680791945942,3,True,0.0,control,1,0.0,0.0,2.157497303128371,927,
57,8,What type of exercise is recommended for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is recommended for cancer survivors?,1,1,1,0.9383349459168322,0.9492186199353784,0.9383349459168322,0.9419628372563476,3,True,0.0,control,1,0.0,0.0,2.157497303128371,927,
57,9,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,What type of exercise is best for cancer survivors?,1,1,1,0.9493384607026915,0.9493384607026915,0.9493384607026915,0.9493384607026915,3,True,0.0,control,1,0.0,0.0,2.157497303128371,927,
89,4,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,-D,0,1.422475106685633,0.0,0.0,703,
89,5,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9887570465515616,0.9999999999999999,0.9999999999999999,0.9962523488505205,3,True,0.0,-D,1,1.422475106685633,0.0,0.0,703,
89,6,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,-D,0,1.422475106685633,0.0,0.0,703,
89,7,Is there a significant difference in the benefits of weight training for cancer risk between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9887570465515616,0.9999999999999999,0.9999999999999999,0.9962523488505205,3,True,0.0,-D,1,1.422475106685633,0.0,0.0,703,
89,8,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,-D,0,1.422475106685633,0.0,0.0,703,
89,9,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,-D,0,1.422475106685633,0.0,0.0,703,
89,4,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999986970982585,0.9999986970982585,0.9999986970982585,0.9999986970982585,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
89,5,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,0,1.1750881316098707,0.0,1.1750881316098707,851,
89,6,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
89,7,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,0,1.1750881316098707,0.0,1.1750881316098707,851,
89,8,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
89,9,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,Do the benefits of weight training for cancer risk differ between men and women?,1,1,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,True,0.0,control,1,1.1750881316098707,0.0,1.1750881316098707,851,
95,4,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,What are the treatment options for regional prostate cancer?,1,1,1,0.9246858190878958,0.9246858190878958,0.9246858190878958,0.9246858190878958,3,True,0.0,-D,0,0.0,2.73972602739726,0.0,730,
